What does a person who is considered good known for? Choices: compliments | green thumb | ride horses | contribution to society | wear outrageous clothing
Where would you find teeth whitening bleachers? Choices: gymnasium | soccer game | sporting event | pharmacy | soccer game
Louisiana is one of fifty, together they make up the what? Choices: deep south | united states | gulf states | swamp | 98 of world's crayfish
What does a parent tell their child to do after they've played with a lot of toys? Choices: go to bed | become adult | read book | grow up | clean room
What do you call the feet on a dog? Choices: two ears | paws | one mouth | big heart | tail
Where could you find a toilet that anyone can use? Choices: bathroom | apartment | stall | hospital | rest area
An arch is a very strong way to have a doorway in a what? Choices: cathedral | bridge | building | ancient rome | hole
If you need threaded rod you can buy it where? Choices: engine | sewing shop | hardware store | sporting goods store | fishing camp
What is the base of a vase called? Choices: transistor | vessel | box | pie | seabase
The shark realized it was in northern california, where was it likely? Choices: sea world | tropical waters | tomales bay | aquarium | great oceans
I framed the picture so I could look at it while I ate dinner, so where did I put it? Choices: newspaper | desktop | art show | art museum | table
Rocks can be found on many planets and moons, but we know of the widest variety of them on the what? Choices: ground | waterfall | surface of earth | museum | atmosphere
Joe bought a bunch of grapes because he likes to use them to top his what? Choices: make wine | shops | deserts | bowl of fruit | sunshine
Where in your home would you store your chess set and other such entertainment items? Choices: coffeehouse | coffee house | laundry room | cupboard | game room
The token was taken out of the folder due to being fraudulent, what was it taken from? Choices: ashtray | pocket | coin collection | slot machine | deposit box
Where is an alley cat likely to live? Choices: backyard | relaxed position | soft place | alley | urban settlement
Fighting inflation is always a topic in economics, but the soon to be homeowner had to worry about the what? Choices: lower interest | raising interest rates | higher interest rates | lowering prices | save money
James didn't have any teabags at home, nor did he have any cold tea.  He wanted tea, though, he rushed out and went where? Choices: internet cafe | refrigerator | teapot | cupboard | coffee shop
Where in the U.S. might foreigners expect to see a bald eagle, but probably won't? Choices: florida | canada | in washington | utah | colorado
The poet needed to write about his distant past, where did he have to go to do so? Choices: garden | bathroom | classroom | home | university
What do people do at a night club on the floor? Choices: own cars | dance together | talk to each other | speak words | kissing one another
